# emapper version: emapper-2.0.1 emapper DB: 2.0
# command: ./emapper.py  -i breviolum_proteins.faa -m diamond --data_dir . -o breviolum --cpu 8
# time: Tue Apr 15 15:47:42 2025
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
symbB.v1.2.018557.t1	946362.XP_004994222.1	8.74e-07	61.6	Eukaryota			3.1.3.16	ko:K04457,ko:K04461,ko:K17506	ko04010,ko04013,map04010,map04013				ko00000,ko00001,ko01000,ko01009				Eukaryota	COG0631@1,KOG0697@2759	NA|NA|NA	T	manganese ion binding
symbB.v1.2.018559.t1	55529.EKX54254	4.49e-102	324.0	Eukaryota		GO:0000272,GO:0003674,GO:0003824,GO:0004338,GO:0004553,GO:0005575,GO:0005576,GO:0005623,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0008422,GO:0009056,GO:0009057,GO:0009251,GO:0009986,GO:0009987,GO:0015926,GO:0016052,GO:0016787,GO:0016798,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0071704,GO:1901575	3.2.1.58	ko:K01210	ko00500,map00500		R00308,R03115	RC00467	ko00000,ko00001,ko01000				Eukaryota	2QPYU@2759,COG2730@1	NA|NA|NA	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family
symbB.v1.2.018569.t1	157072.XP_008870616.1	1.26e-134	429.0	Eukaryota	CCDC40	GO:0000226,GO:0001578,GO:0001655,GO:0001822,GO:0001889,GO:0001947,GO:0002009,GO:0003007,GO:0003143,GO:0003146,GO:0003341,GO:0003351,GO:0003352,GO:0003356,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007275,GO:0007368,GO:0007389,GO:0007507,GO:0008104,GO:0008150,GO:0009653,GO:0009790,GO:0009799,GO:0009855,GO:0009887,GO:0009888,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0030317,GO:0030323,GO:0030324,GO:0031016,GO:0031514,GO:0032501,GO:0032502,GO:0032838,GO:0032879,GO:0032886,GO:0033036,GO:0033365,GO:0034613,GO:0034622,GO:0035050,GO:0035082,GO:0035239,GO:0035295,GO:0035469,GO:0036159,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044458,GO:0044463,GO:0044464,GO:0044782,GO:0048513,GO:0048562,GO:0048565,GO:0048568,GO:0048598,GO:0048729,GO:0048731,GO:0048732,GO:0048793,GO:0048856,GO:0048870,GO:0050789,GO:0050794,GO:0051179,GO:0051270,GO:0051641,GO:0051674,GO:0055123,GO:0060271,GO:0060287,GO:0060429,GO:0060541,GO:0060562,GO:0060632,GO:0061008,GO:0061371,GO:0061512,GO:0065003,GO:0065007,GO:0070286,GO:0070727,GO:0070925,GO:0071840,GO:0071907,GO:0071910,GO:0072001,GO:0072359,GO:0097014,GO:0097722,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038											Eukaryota	2CJ7Q@1,2QQ91@2759	NA|NA|NA	S	epithelial cilium movement involved in determination of left/right asymmetry
symbB.v1.2.018570.t1	109760.SPPG_00435T0	2.3e-168	536.0	Fungi													Fungi	392VV@33154,3PA1H@4751,KOG3616@1,KOG3616@2759	NA|NA|NA	K	WD40 repeats
symbB.v1.2.018570.t2	109760.SPPG_00435T0	2.6e-136	456.0	Fungi													Fungi	392VV@33154,3PA1H@4751,KOG3616@1,KOG3616@2759	NA|NA|NA	K	WD40 repeats
symbB.v1.2.018571.t2	55529.EKX38542	3.32e-34	140.0	Eukaryota	IFT172	GO:0000122,GO:0000226,GO:0001501,GO:0001654,GO:0001655,GO:0001822,GO:0001838,GO:0001841,GO:0001843,GO:0001894,GO:0001895,GO:0001947,GO:0002009,GO:0002119,GO:0002164,GO:0003002,GO:0003007,GO:0003143,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005815,GO:0005856,GO:0005871,GO:0005875,GO:0005929,GO:0005930,GO:0006355,GO:0006357,GO:0006508,GO:0006807,GO:0006810,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007154,GO:0007165,GO:0007166,GO:0007219,GO:0007224,GO:0007275,GO:0007368,GO:0007389,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0007507,GO:0008134,GO:0008150,GO:0008152,GO:0008285,GO:0008544,GO:0008589,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009798,GO:0009799,GO:0009855,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009953,GO:0009966,GO:0009967,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0010646,GO:0010647,GO:0010970,GO:0014020,GO:0015630,GO:0016043,GO:0016331,GO:0016485,GO:0019219,GO:0019222,GO:0019538,GO:0021510,GO:0021515,GO:0021517,GO:0021522,GO:0021915,GO:0021953,GO:0022008,GO:0022607,GO:0022611,GO:0023051,GO:0023052,GO:0023056,GO:0030030,GO:0030031,GO:0030154,GO:0030182,GO:0030705,GO:0030990,GO:0030992,GO:0031122,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031503,GO:0031514,GO:0031982,GO:0032006,GO:0032501,GO:0032502,GO:0032838,GO:0032991,GO:0035050,GO:0035148,GO:0035239,GO:0035295,GO:0035735,GO:0035869,GO:0036064,GO:0036126,GO:0040024,GO:0042073,GO:0042127,GO:0042592,GO:0042995,GO:0043009,GO:0043010,GO:0043053,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044238,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044782,GO:0045494,GO:0045880,GO:0045892,GO:0045934,GO:0046907,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048562,GO:0048565,GO:0048568,GO:0048583,GO:0048584,GO:0048598,GO:0048646,GO:0048699,GO:0048729,GO:0048731,GO:0048736,GO:0048793,GO:0048856,GO:0048869,GO:0048871,GO:0050678,GO:0050680,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051252,GO:0051253,GO:0051604,GO:0051641,GO:0051649,GO:0051716,GO:0055115,GO:0055123,GO:0060021,GO:0060041,GO:0060173,GO:0060249,GO:0060255,GO:0060271,GO:0060322,GO:0060348,GO:0060429,GO:0060562,GO:0060606,GO:0060972,GO:0061371,GO:0061525,GO:0065007,GO:0065008,GO:0070925,GO:0070986,GO:0071704,GO:0071840,GO:0072001,GO:0072175,GO:0072359,GO:0080090,GO:0097014,GO:0097223,GO:0097225,GO:0097228,GO:0097435,GO:0097542,GO:0097598,GO:0097708,GO:0097729,GO:0097730,GO:0099111,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:1901564,GO:1902531,GO:1902679,GO:1903506,GO:1903507,GO:1905515,GO:2000112,GO:2000113,GO:2001141		ko:K19676					ko00000,ko03036				Eukaryota	KOG3616@1,KOG3616@2759	NA|NA|NA	S	cilium assembly
symbB.v1.2.018571.t1	2880.D8LPW9	1.4e-14	78.2	Eukaryota													Eukaryota	2QSWU@2759,COG0742@1	NA|NA|NA	L	Conserved hypothetical protein 95
symbB.v1.2.018572.t1	10224.XP_002739751.1	7.16e-111	361.0	Bilateria	IFT172	GO:0000122,GO:0000226,GO:0001501,GO:0001654,GO:0001655,GO:0001822,GO:0001838,GO:0001841,GO:0001843,GO:0001894,GO:0001895,GO:0001947,GO:0002009,GO:0002119,GO:0002164,GO:0003002,GO:0003007,GO:0003143,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005815,GO:0005856,GO:0005871,GO:0005875,GO:0005929,GO:0005930,GO:0006355,GO:0006357,GO:0006508,GO:0006807,GO:0006810,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007154,GO:0007165,GO:0007166,GO:0007219,GO:0007224,GO:0007275,GO:0007368,GO:0007389,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0007507,GO:0008134,GO:0008150,GO:0008152,GO:0008285,GO:0008544,GO:0008589,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009798,GO:0009799,GO:0009855,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009953,GO:0009966,GO:0009967,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0010646,GO:0010647,GO:0010970,GO:0014020,GO:0015630,GO:0016043,GO:0016331,GO:0016485,GO:0019219,GO:0019222,GO:0019538,GO:0021510,GO:0021515,GO:0021517,GO:0021522,GO:0021915,GO:0021953,GO:0022008,GO:0022607,GO:0022611,GO:0023051,GO:0023052,GO:0023056,GO:0030030,GO:0030031,GO:0030154,GO:0030182,GO:0030705,GO:0030990,GO:0030992,GO:0031122,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031503,GO:0031514,GO:0031982,GO:0032006,GO:0032501,GO:0032502,GO:0032838,GO:0032991,GO:0035050,GO:0035148,GO:0035239,GO:0035295,GO:0035735,GO:0035869,GO:0036064,GO:0036126,GO:0040024,GO:0042073,GO:0042127,GO:0042592,GO:0042995,GO:0043009,GO:0043010,GO:0043053,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044238,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044782,GO:0045494,GO:0045880,GO:0045892,GO:0045934,GO:0046907,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048562,GO:0048565,GO:0048568,GO:0048583,GO:0048584,GO:0048598,GO:0048646,GO:0048699,GO:0048729,GO:0048731,GO:0048736,GO:0048793,GO:0048856,GO:0048869,GO:0048871,GO:0050678,GO:0050680,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051179,GO:0051234,GO:0051252,GO:0051253,GO:0051604,GO:0051641,GO:0051649,GO:0051716,GO:0055115,GO:0055123,GO:0060021,GO:0060041,GO:0060173,GO:0060249,GO:0060255,GO:0060271,GO:0060322,GO:0060348,GO:0060429,GO:0060562,GO:0060606,GO:0060972,GO:0061371,GO:0061525,GO:0065007,GO:0065008,GO:0070925,GO:0070986,GO:0071704,GO:0071840,GO:0072001,GO:0072175,GO:0072359,GO:0080090,GO:0097014,GO:0097223,GO:0097225,GO:0097228,GO:0097435,GO:0097542,GO:0097598,GO:0097708,GO:0097729,GO:0097730,GO:0099111,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:1901564,GO:1902531,GO:1902679,GO:1903506,GO:1903507,GO:1905515,GO:2000112,GO:2000113,GO:2001141		ko:K19676					ko00000,ko03036				Metazoa	392VV@33154,3BA8I@33208,3CW01@33213,KOG3616@1,KOG3616@2759	NA|NA|NA	K	cilium assembly
symbB.v1.2.018573.t1	5888.CAK88419	1.13e-144	444.0	Ciliophora		GO:0000226,GO:0000278,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005813,GO:0005815,GO:0005856,GO:0005871,GO:0005875,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007049,GO:0007051,GO:0007052,GO:0008150,GO:0009987,GO:0015630,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022402,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0071840,GO:1902850,GO:1903047		ko:K10393					ko00000,ko03036,ko04812				Eukaryota	3ZARF@5878,COG5059@1,KOG0246@2759	NA|NA|NA	Z	Microtubule binding
symbB.v1.2.018577.t1	62977.ACIAD2388	4.3e-11	70.1	Moraxellaceae													Bacteria	1MUNT@1224,1RPQ8@1236,3NR1D@468,COG3491@1,COG3491@2	NA|NA|NA	C	non-haem dioxygenase in morphine synthesis N-terminal
symbB.v1.2.018579.t1	112098.XP_008607404.1	5.4e-14	78.6	Eukaryota	HNRNPA1	GO:0000003,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0003729,GO:0003730,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005844,GO:0005849,GO:0006139,GO:0006378,GO:0006379,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007275,GO:0008150,GO:0008152,GO:0008187,GO:0008266,GO:0009791,GO:0009987,GO:0010228,GO:0010467,GO:0016070,GO:0016071,GO:0022414,GO:0030154,GO:0031123,GO:0031124,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0034046,GO:0034641,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043631,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0047484,GO:0048468,GO:0048583,GO:0048608,GO:0048731,GO:0048856,GO:0048863,GO:0048864,GO:0048869,GO:0050789,GO:0061458,GO:0065007,GO:0070013,GO:0070717,GO:0071704,GO:0080134,GO:0090304,GO:0090305,GO:0090501,GO:0097159,GO:1901000,GO:1901360,GO:1901363,GO:1990904,GO:2000070	5.1.1.18	ko:K12235,ko:K12741,ko:K14411	ko00260,ko01100,ko03015,ko03040,map00260,map01100,map03015,map03040		R00589	RC00302	ko00000,ko00001,ko01000,ko03019,ko03041				Eukaryota	KOG4205@1,KOG4205@2759	NA|NA|NA	S	poly(U) RNA binding
symbB.v1.2.018580.t1	244447.XP_008316148.1	1.46e-125	400.0	Actinopterygii	NOL10	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013		ko:K14788					ko00000,ko03009				Metazoa	38HX8@33154,3B9B5@33208,3CSCD@33213,481BF@7711,48WVA@7742,49Q44@7898,KOG2321@1,KOG2321@2759	NA|NA|NA	S	Nucleolar protein 10
symbB.v1.2.018581.t1	5888.CAK59433	2.18e-20	105.0	Eukaryota				ko:K21867					ko00000,ko02000	1.A.1.4			Eukaryota	KOG0498@1,KOG0498@2759	NA|NA|NA	U	voltage-gated potassium channel activity
symbB.v1.2.018582.t1	10029.NP_001231196.1	9.78e-30	129.0	Rodentia	AIMP1	GO:0000049,GO:0001936,GO:0001937,GO:0002376,GO:0002791,GO:0002793,GO:0003674,GO:0003676,GO:0003723,GO:0005102,GO:0005125,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0006928,GO:0006935,GO:0006950,GO:0006952,GO:0006954,GO:0007154,GO:0007165,GO:0007267,GO:0008150,GO:0008152,GO:0008285,GO:0009058,GO:0009059,GO:0009605,GO:0009611,GO:0009966,GO:0009986,GO:0009987,GO:0010467,GO:0010469,GO:0010646,GO:0010647,GO:0010817,GO:0016070,GO:0016477,GO:0017101,GO:0017102,GO:0019538,GO:0019752,GO:0019899,GO:0023051,GO:0023052,GO:0023056,GO:0030545,GO:0032879,GO:0032991,GO:0034641,GO:0034645,GO:0034660,GO:0040011,GO:0042127,GO:0042221,GO:0042330,GO:0042802,GO:0042803,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046883,GO:0046887,GO:0046983,GO:0048018,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048870,GO:0050678,GO:0050680,GO:0050789,GO:0050794,GO:0050896,GO:0050900,GO:0051020,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051179,GO:0051674,GO:0051716,GO:0065007,GO:0065008,GO:0065009,GO:0070092,GO:0070094,GO:0071704,GO:0090087,GO:0090276,GO:0090277,GO:0090304,GO:0097159,GO:0098772,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903530,GO:1903532		ko:K15437					ko00000,ko03016				Mammalia	35CSF@314146,38C9W@33154,3BGHP@33208,3CU5M@33213,3J2ID@40674,484UI@7711,49328@7742,4PX1D@9989,COG0143@1,KOG2241@2759	NA|NA|NA	J	complex-interacting multifunctional protein 1
symbB.v1.2.018583.t1	67593.Physo139356	5.65e-47	186.0	Peronosporales		GO:0000151,GO:0000165,GO:0003674,GO:0003824,GO:0004842,GO:0005048,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005829,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007264,GO:0007265,GO:0008139,GO:0008150,GO:0008152,GO:0008270,GO:0009636,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010646,GO:0010648,GO:0012505,GO:0016020,GO:0016310,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0023014,GO:0023051,GO:0023052,GO:0023057,GO:0031090,GO:0031965,GO:0031967,GO:0031975,GO:0032182,GO:0032446,GO:0032991,GO:0033218,GO:0035556,GO:0036211,GO:0042221,GO:0042277,GO:0042493,GO:0042802,GO:0043130,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045471,GO:0046677,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0061630,GO:0061659,GO:0065007,GO:0070647,GO:0071704,GO:0097305,GO:0140096,GO:1901564,GO:1901700,GO:1902494,GO:1990234	2.3.2.27,3.5.1.98	ko:K00413,ko:K10632,ko:K11407	ko00190,ko01100,ko02020,ko04014,ko04260,ko04714,ko04932,ko05010,ko05012,ko05016,ko05034,ko05165,ko05203,map00190,map01100,map02020,map04014,map04260,map04714,map04932,map05010,map05012,map05016,map05034,map05165,map05203	M00151,M00152			ko00000,ko00001,ko00002,ko01000,ko01009,ko03019,ko03036,ko04121,ko04131				Eukaryota	3QEFE@4776,KOG0804@1,KOG0804@2759	NA|NA|NA	O	BRCA1-associated protein 2
symbB.v1.2.018584.t1	136037.KDR11233	3.07e-71	255.0	Insecta		GO:0002164,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004690,GO:0004692,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007275,GO:0007525,GO:0007526,GO:0008150,GO:0008152,GO:0009791,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0032501,GO:0032502,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0048513,GO:0048569,GO:0048731,GO:0048856,GO:0061061,GO:0071704,GO:0140096,GO:1901564	2.7.11.12	ko:K07376	ko04022,ko04270,ko04540,ko04611,ko04713,ko04714,ko04730,ko04740,ko04923,ko04970,map04022,map04270,map04540,map04611,map04713,map04714,map04730,map04740,map04923,map04970	M00694			ko00000,ko00001,ko00002,ko01000,ko01001				Arthropoda	3AH8Y@33154,3BA35@33208,3CRYY@33213,3SGSW@50557,41X6R@6656,COG0664@1,KOG0614@2759	NA|NA|NA	T	It is involved in the biological process described with protein phosphorylation
symbB.v1.2.018587.t1	4896.SPAC23H4.02.1	5.07e-25	119.0	Taphrinomycotina	SNF1	GO:0000003,GO:0000075,GO:0000077,GO:0000082,GO:0000086,GO:0000166,GO:0000226,GO:0000278,GO:0000302,GO:0000307,GO:0000322,GO:0000323,GO:0000324,GO:0001302,GO:0001403,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004679,GO:0004693,GO:0005085,GO:0005086,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005641,GO:0005654,GO:0005737,GO:0005739,GO:0005768,GO:0005773,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005975,GO:0005984,GO:0005991,GO:0005993,GO:0006109,GO:0006111,GO:0006139,GO:0006259,GO:0006260,GO:0006325,GO:0006355,GO:0006417,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0006977,GO:0006979,GO:0006986,GO:0006995,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007093,GO:0007098,GO:0007099,GO:0007124,GO:0007154,GO:0007155,GO:0007165,GO:0007264,GO:0007265,GO:0007275,GO:0007346,GO:0007568,GO:0007569,GO:0008144,GO:0008150,GO:0008152,GO:0008284,GO:0009056,GO:0009058,GO:0009059,GO:0009267,GO:0009272,GO:0009311,GO:0009313,GO:0009605,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010389,GO:0010468,GO:0010506,GO:0010508,GO:0010556,GO:0010558,GO:0010564,GO:0010570,GO:0010605,GO:0010608,GO:0010629,GO:0010646,GO:0010648,GO:0010675,GO:0010676,GO:0010906,GO:0010907,GO:0010948,GO:0012505,GO:0015030,GO:0015630,GO:0016043,GO:0016049,GO:0016052,GO:0016239,GO:0016241,GO:0016301,GO:0016310,GO:0016569,GO:0016570,GO:0016572,GO:0016604,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0017148,GO:0018105,GO:0018193,GO:0018209,GO:0019219,GO:0019222,GO:0019538,GO:0019899,GO:0019904,GO:0022402,GO:0022414,GO:0022607,GO:0022610,GO:0023051,GO:0023052,GO:0023057,GO:0030330,GO:0030332,GO:0030447,GO:0030554,GO:0031023,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031329,GO:0031331,GO:0031410,GO:0031505,GO:0031570,GO:0031571,GO:0031588,GO:0031593,GO:0031667,GO:0031668,GO:0031669,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0032006,GO:0032007,GO:0032101,GO:0032103,GO:0032104,GO:0032106,GO:0032107,GO:0032109,GO:0032268,GO:0032269,GO:0032386,GO:0032388,GO:0032501,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0032879,GO:0032880,GO:0032991,GO:0033157,GO:0033554,GO:0034248,GO:0034249,GO:0034599,GO:0034614,GO:0034641,GO:0034645,GO:0035556,GO:0035639,GO:0035690,GO:0035966,GO:0036094,GO:0036211,GO:0036267,GO:0036279,GO:0040007,GO:0040008,GO:0042127,GO:0042149,GO:0042221,GO:0042493,GO:0042546,GO:0042594,GO:0042710,GO:0042770,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043255,GO:0043412,GO:0043562,GO:0044010,GO:0044085,GO:0044182,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044267,GO:0044275,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0044764,GO:0044770,GO:0044772,GO:0044773,GO:0044774,GO:0044783,GO:0044819,GO:0044839,GO:0044843,GO:0045229,GO:0045722,GO:0045786,GO:0045787,GO:0045913,GO:0045927,GO:0045930,GO:0046015,GO:0046352,GO:0046483,GO:0046822,GO:0046824,GO:0046825,GO:0046827,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051020,GO:0051049,GO:0051050,GO:0051171,GO:0051172,GO:0051222,GO:0051223,GO:0051246,GO:0051248,GO:0051252,GO:0051276,GO:0051298,GO:0051321,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0060341,GO:0060968,GO:0061695,GO:0062012,GO:0062013,GO:0065007,GO:0065009,GO:0070013,GO:0070201,GO:0070726,GO:0070783,GO:0070887,GO:0070925,GO:0071156,GO:0071158,GO:0071241,GO:0071496,GO:0071554,GO:0071555,GO:0071704,GO:0071731,GO:0071732,GO:0071840,GO:0071852,GO:0071940,GO:0072331,GO:0072395,GO:0072401,GO:0072413,GO:0072422,GO:0072431,GO:0080090,GO:0080134,GO:0090033,GO:0090068,GO:0090087,GO:0090304,GO:0090316,GO:0090604,GO:0090606,GO:0097124,GO:0097159,GO:0097366,GO:0097367,GO:0097472,GO:0097708,GO:0098534,GO:0098772,GO:0140030,GO:0140096,GO:1900428,GO:1900430,GO:1900434,GO:1900436,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901575,GO:1901576,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901796,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902170,GO:1902400,GO:1902402,GO:1902403,GO:1902494,GO:1902531,GO:1902532,GO:1902554,GO:1902749,GO:1902806,GO:1902807,GO:1902911,GO:1903047,GO:1903432,GO:1903506,GO:1903827,GO:1903829,GO:1904262,GO:1904951,GO:1990234,GO:2000045,GO:2000112,GO:2000113,GO:2000134,GO:2000765,GO:2000766,GO:2001141	2.7.11.1	ko:K12761	ko04113,ko04138,map04113,map04138				ko00000,ko00001,ko01000,ko01001				Fungi	3AGEH@33154,3MBW7@451866,3NUN4@4751,3QMTY@4890,KOG0583@1,KOG0583@2759	NA|NA|NA	T	CAMK CAMKL AMPK protein kinase
